year,quarter,region,age_group,sex,value,unit,source
2555,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1284.80,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,748.20,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,536.60,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1286.70,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,750.70,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,536.00,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1124.13,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,682.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,441.86,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1210.59,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,749.80,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,460.79,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1291.09,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,771.53,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,519.56,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1288.00,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,771.77,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,516.23,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1179.50,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,738.00,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,441.50,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1252.20,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,764.40,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,487.80,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1379.60,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,841.40,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,538.10,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1292.60,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,790.80,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,501.80,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,รวม,1173.39,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,ชาย,745.44,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,หญิง,427.96,พันคน,สำนักงานสถิติแห่งชาติ
