year,quarter,region,area,level_of_edu,value,unit,source
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,รวม,6739.60,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ไม่มีการศึกษา,43.10,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ต่ำกว่าประถมศึกษา,2046.80,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ประถมศึกษา,1992.20,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนต้น,1090.00,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),817.90,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),102.80,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),0.90,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการ),273.80,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),220.70,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),151.20,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ไม่ทราบ,0.20,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,รวม,6509.43,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ไม่มีการศึกษา,46.10,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ต่ำกว่าประถม ศึกษา,1839.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,ประถม ศึกษา,1976.08,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนต้น,1014.47,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),829.28,พันคน,สำนักงานสถิติแห่งชาติ
